#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
35000,70.00000000001826,-63020.11086920515,12585.708147201045,-50434.4027220041,306.1716745032957,49.790669435543045,0.987415871508456,665
35500,71.00000000001593,-62935.637331612175,12487.045222718323,-50448.59210889385,303.7715081839309,49.790669435543045,0.987415871508456,664
36000,72.0000000000136,-62727.246402045945,12457.537322905868,-50269.70907914008,303.0536714924243,49.790669435543045,0.987415871508456,665
36500,73.00000000001127,-62910.02305427176,12462.089367883242,-50447.93368638852,303.16440878402807,49.790669435543045,0.987415871508456,665
37000,74.00000000000894,-63108.63233101845,12343.887343241393,-50764.744987777056,300.28891609096706,49.790669435543045,0.987415871508456,665
37500,75.00000000000661,-62875.819343795185,12412.629992256381,-50463.18935153881,301.961213884031,49.790669435543045,0.987415871508456,665
38000,76.00000000000428,-63259.40793304512,12651.947450742839,-50607.46048230228,307.78307357962285,49.790669435543045,0.987415871508456,665
38500,77.00000000000195,-63334.193699496565,12243.721995219848,-51090.471704276715,297.8522004153551,49.790669435543045,0.987415871508456,665
39000,77.99999999999962,-63262.03158174874,12216.314259759589,-51045.717321989156,297.1854542806073,49.790669435543045,0.987415871508456,665
39500,78.99999999999729,-63404.533014575194,12323.816288515727,-51080.716726059465,299.8006488943556,49.790669435543045,0.987415871508456,665
40000,79.99999999999496,-63442.391462739266,12204.647453512507,-51237.74400922676,296.9016366707441,49.790669435543045,0.987415871508456,665
40500,80.99999999999262,-63121.159053763084,12156.092248717132,-50965.06680504595,295.7204374736726,49.790669435543045,0.987415871508456,665
41000,81.9999999999903,-62890.54485823668,12113.968021432356,-50776.57683680432,294.6956842334025,49.790669435543045,0.987415871508456,665
41500,82.99999999998796,-63576.30320994696,12151.535912172958,-51424.767297774,295.6095957814122,49.790669435543045,0.987415871508456,665
42000,83.99999999998563,-63759.75838269497,12254.570840750974,-51505.187541944,298.1161195499675,49.790669435543045,0.987415871508456,665
42500,84.9999999999833,-63594.48586217692,12150.025044617978,-51444.460817558946,295.5728410081527,49.790669435543045,0.987415871508456,665
43000,85.99999999998097,-63652.16598824249,12135.683474280288,-51516.4825139622,295.2239545923912,49.790669435543045,0.987415871508456,665
43500,86.99999999997864,-63431.28935027862,12106.569723692193,-51324.719626586426,294.51570634252136,49.790669435543045,0.987415871508456,665
44000,87.99999999997631,-63313.397604220954,12336.028706386414,-50977.36889783454,300.09773956144164,49.790669435543045,0.987415871508456,665
44500,88.99999999997398,-63493.37512351683,12515.414713428961,-50977.96041008787,304.46165087388465,49.790669435543045,0.987415871508456,665
45000,89.99999999997165,-63524.413295943465,12267.31651245935,-51257.096783484114,298.42618264725064,49.790669435543045,0.987415871508456,665
45500,90.99999999996932,-63123.532972280635,12351.111143461085,-50772.42182881955,300.4646489924195,49.790669435543045,0.987415871508456,665
46000,91.99999999996699,-62896.00935065723,12247.66857574572,-50648.340774911514,297.9482086140227,49.790669435543045,0.987415871508456,665
46500,92.99999999996466,-62942.467731754004,12490.103490990068,-50452.364240763935,303.8459064702164,49.790669435543045,0.987415871508456,665
47000,93.99999999996233,-62906.75403797452,12488.03604934312,-50418.7179886314,303.7956119565044,49.790669435543045,0.987415871508456,665
47500,94.99999999996,-63256.95880336157,12742.34416338016,-50514.61463998142,309.98214832011865,49.790669435543045,0.987415871508456,665
48000,95.99999999995767,-63375.18449992681,12289.089019757546,-51086.09548016926,298.95584096600845,49.790669435543045,0.987415871508456,665
48500,96.99999999995534,-63111.529834697256,12213.902441262855,-50897.6273934344,297.1267821344629,49.790669435543045,0.987415871508456,665
49000,97.999999999953,-63227.213228054694,12612.268729296175,-50614.944498758516,306.8178119951822,49.790669435543045,0.987415871508456,665
49500,98.99999999995067,-63000.16815146321,12253.610685837737,-50746.55746562547,298.0927619260555,49.790669435543045,0.987415871508456,665
50000,99.99999999994834,-62684.175605835975,12314.890067834405,-50369.28553800157,299.5835013249839,49.790669435543045,0.987415871508456,665
50500,100.99999999994601,-63099.0343259747,12685.492463311683,-50413.54186266302,308.5991208412719,49.790669435543045,0.987415871508456,665
51000,101.99999999994368,-62961.10533372249,12531.014779450494,-50430.09055427199,304.84115262939264,49.790669435543045,0.987415871508456,665
51500,102.99999999994135,-63228.78724667203,12342.256069405774,-50886.53117726625,300.24923220222735,49.790669435543045,0.987415871508456,665
52000,103.99999999993902,-62874.717175879225,12245.866801200975,-50628.85037467825,297.9043769660145,49.790669435543045,0.987415871508456,665
52500,104.99999999993669,-63153.69113064231,12495.778889564659,-50657.912241077654,303.9839715091266,49.790669435543045,0.987415871508456,665
53000,105.99999999993436,-62957.583701970696,12271.952673372996,-50685.6310285977,298.53896622157123,49.790669435543045,0.987415871508456,665
53500,106.99999999993203,-62984.90799685632,12412.632384440774,-50572.27561241554,301.96127207853965,49.790669435543045,0.987415871508456,665
54000,107.9999999999297,-63248.14627408952,12712.032215143883,-50536.11405894564,309.24475159675495,49.790669435543045,0.987415871508456,665
54500,108.99999999992737,-63353.65755789721,12514.63909721478,-50839.01846068243,304.44278251047666,49.790669435543045,0.987415871508456,665
55000,109.99999999992504,-63548.78340646223,12494.906570435269,-51053.87683602696,303.9627506604129,49.790669435543045,0.987415871508456,665
55500,110.99999999992271,-63367.99803255976,12334.850945284656,-51033.1470872751,300.06908824643637,49.790669435543045,0.987415871508456,665
56000,111.99999999992038,-63362.060675534594,12157.79349250057,-51204.267183034026,295.7618235166208,49.790669435543045,0.987415871508456,665
56500,112.99999999991805,-63382.14218185784,12333.604671089537,-51048.5375107683,300.03877021802293,49.790669435543045,0.987415871508456,665
57000,113.99999999991572,-63128.07117161609,12159.78861719307,-50968.282554423015,295.81035878065205,49.790669435543045,0.987415871508456,665
57500,114.99999999991338,-63038.32818767161,12420.970667026351,-50617.35752064525,302.16411691745134,49.790669435543045,0.987415871508456,665
58000,115.99999999991105,-62675.261361749785,12079.195257935275,-50596.06610381451,293.84976955760607,49.790669435543045,0.987415871508456,665
58500,116.99999999990872,-62880.34079852351,11884.428527905795,-50995.912270617715,289.11169243288595,49.790669435543045,0.987415871508456,665
59000,117.9999999999064,-63236.54304788436,12260.401227180218,-50976.14182070414,298.2579549679801,49.790669435543045,0.987415871508456,665
59500,118.99999999990406,-63081.36209472892,12100.088111417608,-50981.27398331131,294.3580285972264,49.790669435543045,0.987415871508456,665
60000,119.99999999990173,-62764.83486810449,12265.596511792442,-50499.238356312046,298.3843403068615,49.790669435543045,0.987415871508456,665
60500,120.9999999998994,-63105.79532386182,12351.121729936025,-50754.67359392579,300.46490652888235,49.790669435543045,0.987415871508456,665
61000,121.99999999989707,-63144.62582512025,12184.470256423989,-50960.15556869627,296.41078735601974,49.790669435543045,0.987415871508456,665
61500,122.99999999989474,-63170.84035713319,12364.690706028518,-50806.14965110467,300.7949980964719,49.790669435543045,0.987415871508456,665
62000,123.99999999989241,-63358.61672272411,12389.954436169699,-50968.66228655441,301.40958715821216,49.790669435543045,0.987415871508456,665
62500,124.99999999989008,-62977.23189225193,11994.901704647937,-50982.330187604,291.7991659635956,49.790669435543045,0.987415871508456,665
63000,125.99999999988775,-63040.77080306556,12387.577935521418,-50653.192867544145,301.35177418698856,49.790669435543045,0.987415871508456,665
63500,126.99999999988542,-63019.1660324696,12469.922052702821,-50549.243979766776,303.35495398013614,49.790669435543045,0.987415871508456,665
64000,127.99999999988309,-63208.72269328957,12671.232578795494,-50537.49011449408,308.2522215909889,49.790669435543045,0.987415871508456,665
64500,128.99999999988785,-63320.271087024536,12587.040528778769,-50733.23055824576,306.2040872602068,49.790669435543045,0.987415871508456,665
65000,129.99999999989262,-63590.82170409511,12450.151162148979,-51140.670541946136,302.8739888571178,49.790669435543045,0.987415871508456,665
65500,130.9999999998974,-63340.18191449862,12351.781732191039,-50988.40018230758,300.48096235929177,49.790669435543045,0.987415871508456,665
66000,131.99999999990217,-63268.5679853842,12262.261813508718,-51006.30617187548,298.30321732629096,49.790669435543045,0.987415871508456,665
66500,132.99999999990695,-63046.67313551664,12403.457355601808,-50643.21577991483,301.7380717698731,49.790669435543045,0.987415871508456,665
67000,133.99999999991172,-63154.68047591293,12501.066560826028,-50653.6139150869,304.11260433179984,49.790669435543045,0.987415871508456,665
67500,134.9999999999165,-63172.36100592115,12727.40130877167,-50444.959697149476,309.61863450239537,49.790669435543045,0.987415871508456,665
68000,135.99999999992127,-62936.97187191009,12542.228450544128,-50394.743421365965,305.11394685089465,49.790669435543045,0.987415871508456,665
68500,136.99999999992605,-63595.38245469623,12688.328453187845,-50907.05400150838,308.6681117759975,49.790669435543045,0.987415871508456,665
69000,137.99999999993082,-63088.127054787474,12512.86642452059,-50575.26063026689,304.39965882122704,49.790669435543045,0.987415871508456,665
69500,138.9999999999356,-63004.89605035575,12676.23011512513,-50328.665935230616,308.3737963207172,49.790669435543045,0.987415871508456,665
70000,139.99999999994037,-62868.08440089796,12309.099400555899,-50558.985000342065,299.4426321520763,49.790669435543045,0.987415871508456,665
70500,140.99999999994515,-62775.92811820406,12129.12145702707,-50646.80666117699,295.064320840596,49.790669435543045,0.987415871508456,665
71000,141.99999999994992,-63317.090019254654,12427.240605693853,-50889.849413560805,302.316645293162,49.790669435543045,0.987415871508456,665
71500,142.9999999999547,-63223.30490367173,12363.721767262632,-50859.5831364091,300.77142678836805,49.790669435543045,0.987415871508456,665
72000,143.99999999995947,-62944.51771073759,12068.983122514685,-50875.53458822291,293.6013396269731,49.790669435543045,0.987415871508456,665
72500,144.99999999996425,-63228.71676161658,12665.612199217061,-50563.10456239952,308.1154949954929,49.790669435543045,0.987415871508456,665
73000,145.99999999996902,-63491.773737300595,12303.57012440552,-51188.20361289507,299.30812182353924,49.790669435543045,0.987415871508456,665
73500,146.9999999999738,-63557.21591370925,12514.938691958307,-51042.27722175095,304.45007073162606,49.790669435543045,0.987415871508456,665
74000,147.99999999997857,-63280.398958707636,12428.533509258552,-50851.865449449084,302.3480976711089,49.790669435543045,0.987415871508456,665
74500,148.99999999998334,-62964.94431029598,12487.166128573916,-50477.77818172206,303.7744494525374,49.790669435543045,0.987415871508456,665
75000,149.99999999998812,-63118.264699176536,12357.277486969635,-50760.9872122069,300.6146572156751,49.790669435543045,0.987415871508456,665
75500,150.9999999999929,-63439.68325260695,12110.402254484707,-51329.28099812224,294.60894006100625,49.790669435543045,0.987415871508456,665
76000,151.99999999999767,-63185.16485867108,12177.810990743465,-51007.35386792762,296.2487878482827,49.790669435543045,0.987415871508456,665
76500,153.00000000000244,-63195.091314109566,12145.674761459328,-51049.41655265024,295.46701196272517,49.790669435543045,0.987415871508456,665
77000,154.00000000000722,-63192.94063447346,12410.146121439906,-50782.79451303356,301.9007889259567,49.790669435543045,0.987415871508456,665
77500,155.000000000012,-63021.64440305688,12254.69633461244,-50766.94806844444,298.1191724306839,49.790669435543045,0.987415871508456,665
78000,156.00000000001677,-62921.17217645858,12347.362345281857,-50573.809831176724,300.3734522315789,49.790669435543045,0.987415871508456,665
78500,157.00000000002154,-63331.467094634136,12598.673426581763,-50732.79366805237,306.4870799816343,49.790669435543045,0.987415871508456,665
79000,158.00000000002632,-63382.488376385416,12209.21257794499,-51173.27579844042,297.01269214537143,49.790669435543045,0.987415871508456,665
79500,159.0000000000311,-63727.07251510152,12325.488157784905,-51401.58435731662,299.8413203454736,49.790669435543045,0.987415871508456,665
80000,160.00000000003587,-62876.10088623036,12311.472194029991,-50564.628692200364,299.50035493912316,49.790669435543045,0.987415871508456,665
80500,161.00000000004064,-62852.701888763,12121.569239070392,-50731.132649692605,294.8805985429735,49.790669435543045,0.987415871508456,665
81000,162.00000000004542,-63143.704164301686,12441.612534461176,-50702.091629840506,302.6662702363967,49.790669435543045,0.987415871508456,665
81500,163.0000000000502,-63130.10194968764,12496.71451631538,-50633.38743337226,304.0067324380809,49.790669435543045,0.987415871508456,665
82000,164.00000000005497,-63221.68974564993,12215.593881067181,-51006.09586458275,297.1679296766715,49.790669435543045,0.987415871508456,665
82500,165.00000000005974,-63144.749684042705,12133.311453329374,-51011.438230713335,295.1662505984638,49.790669435543045,0.987415871508456,665
83000,166.00000000006452,-63120.51873555314,12343.802305238387,-50776.71643031475,300.28684737719493,49.790669435543045,0.987415871508456,665
83500,167.0000000000693,-62819.37622364907,12495.586195042839,-50323.790028606236,303.97928384247143,49.790669435543045,0.987415871508456,665
84000,168.00000000007407,-62975.33205635758,12459.916112238705,-50515.41594411888,303.1115401403229,49.790669435543045,0.987415871508456,665
84500,169.00000000007884,-63180.9421748601,12400.686396383682,-50780.25577847642,301.67066283158607,49.790669435543045,0.987415871508456,665
85000,170.00000000008362,-63249.70978103898,12648.492451747687,-50601.21732929129,307.69902405174724,49.790669435543045,0.987415871508456,665
85500,171.0000000000884,-63010.83943815669,12422.474545854515,-50588.364892302176,302.2007016764242,49.790669435543045,0.987415871508456,665
86000,172.00000000009317,-62852.5241929951,12268.611684067997,-50583.912508927104,298.4576901997499,49.790669435543045,0.987415871508456,665
86500,173.00000000009794,-63374.80563759251,12543.87955054065,-50830.926087051856,305.1541130493156,49.790669435543045,0.987415871508456,665
87000,174.00000000010272,-63089.19511853979,12273.63548348029,-50815.5596350595,298.5799038297213,49.790669435543045,0.987415871508456,665
87500,175.0000000001075,-62999.079431207734,12342.400080180576,-50656.67935102716,300.25273554264743,49.790669435543045,0.987415871508456,665
88000,176.00000000011227,-62864.596179059066,12285.381617121862,-50579.2145619372,298.86565123176797,49.790669435543045,0.987415871508456,665
88500,177.00000000011704,-63169.337815237755,12137.819729913237,-51031.51808532452,295.27592313930626,49.790669435543045,0.987415871508456,665
89000,178.00000000012182,-63814.61657457234,12068.839687625314,-51745.77688694703,293.59785029607906,49.790669435543045,0.987415871508456,665
89500,179.0000000001266,-63250.00335484644,12336.972519910652,-50913.03083493579,300.120699649484,49.790669435543045,0.987415871508456,665
90000,180.00000000013137,-63082.61254982115,12380.030416042115,-50702.58213377903,301.16816618890874,49.790669435543045,0.987415871508456,664
90500,181.00000000013614,-63350.89436940971,12263.140666501862,-51087.75370290785,298.32459712386816,49.790669435543045,0.987415871508456,664
91000,182.00000000014091,-63331.991612273676,12104.502118169523,-51227.48949410416,294.4654078422157,49.790669435543045,0.987415871508456,664
91500,183.0000000001457,-63060.934117042576,12558.34807055262,-50502.58604648996,305.5060877612537,49.790669435543045,0.987415871508456,664
92000,184.00000000015046,-63001.47467262315,12574.707710065322,-50426.76696255783,305.90406760992744,49.790669435543045,0.987415871508456,664
92500,185.00000000015524,-63189.62761380366,12436.672527613475,-50752.95508619019,302.546095022501,49.790669435543045,0.987415871508456,664
93000,186.00000000016001,-62994.193262771994,12176.277032715225,-50817.91623005677,296.2114713546352,49.790669435543045,0.987415871508456,664
93500,187.0000000001648,-62990.785871989385,12226.408486952489,-50764.377385036896,297.4310158657259,49.790669435543045,0.987415871508456,664
94000,188.00000000016956,-63313.423466458975,12526.675776346498,-50786.747690112476,304.7355979930951,49.790669435543045,0.987415871508456,664
94500,189.00000000017434,-63208.969281063415,12263.485722335425,-50945.48355872799,298.33299127389324,49.790669435543045,0.987415871508456,664
95000,190.0000000001791,-63369.241192628106,12558.190996520421,-50811.05019610768,305.5022666318507,49.790669435543045,0.987415871508456,664
95500,191.0000000001839,-63096.782598146994,12307.89979280238,-50788.88280534461,299.413449375045,49.790669435543045,0.987415871508456,664
96000,192.00000000018866,-63322.955612146005,12425.831320440975,-50897.124291705026,302.2823617057246,49.790669435543045,0.987415871508456,663
96500,193.00000000019344,-63259.531568591774,12125.139641788215,-51134.39192680356,294.9674554894386,49.790669435543045,0.987415871508456,663
97000,194.0000000001982,-63155.92662716919,12245.433542938608,-50910.49308423058,297.893837121444,49.790669435543045,0.987415871508456,663
97500,195.000000000203,-63029.3164915854,12523.43569956869,-50505.88079201671,304.65677686352666,49.790669435543045,0.987415871508456,663
98000,196.00000000020776,-62887.54345407779,12518.56350468572,-50368.97994939207,304.53825130673016,49.790669435543045,0.987415871508456,663
98500,197.00000000021254,-62777.1421221894,12517.021037860264,-50260.121084329134,304.50072782014587,49.790669435543045,0.987415871508456,663
99000,198.0000000002173,-63028.00406138826,12374.383989963111,-50653.620071425146,301.03080596194746,49.790669435543045,0.987415871508456,663
99500,199.0000000002221,-63340.38535489113,12450.800297687529,-50889.5850572036,302.8897803336476,49.790669435543045,0.987415871508456,663
100000,200.00000000022686,-63304.498938374105,12275.338235634106,-51029.16070274,298.6213265666941,49.790669435543045,0.987415871508456,663
100500,201.00000000023164,-63342.55036320997,12532.332634657781,-50810.21772855219,304.8732120042684,49.790669435543045,0.987415871508456,663
101000,202.0000000002364,-63020.43107161013,12208.332579860162,-50812.09849174997,296.991284491226,49.790669435543045,0.987415871508456,663
101500,203.0000000002412,-62984.848283582134,12261.281876996407,-50723.56640658573,298.27937847675054,49.790669435543045,0.987415871508456,663
102000,204.00000000024596,-62956.03140863392,12129.75890393452,-50826.2725046994,295.07982796858425,49.790669435543045,0.987415871508456,663
102500,205.00000000025074,-63094.8049002068,12340.295338140759,-50754.50956206604,300.20153362479016,49.790669435543045,0.987415871508456,663
103000,206.0000000002555,-62932.91099446663,12319.654559620936,-50613.256434845694,299.6994067958066,49.790669435543045,0.987415871508456,663
103500,207.0000000002603,-63219.15966979641,12064.218047708911,-51154.9416220875,293.4854199730804,49.790669435543045,0.987415871508456,663
104000,208.00000000026506,-63748.48177717271,12094.086933203984,-51654.39484396872,294.21203833897727,49.790669435543045,0.987415871508456,663
104500,209.00000000026984,-63472.97326342459,12088.304612249949,-51384.66865117464,294.07137220654306,49.790669435543045,0.987415871508456,663
105000,210.0000000002746,-63377.24958135793,12336.97449605954,-51040.27508529839,300.12074772312485,49.790669435543045,0.987415871508456,663
105500,211.00000000027939,-63233.82191918901,12528.735500007557,-50705.086419181454,304.78570475188405,49.790669435543045,0.987415871508456,663
106000,212.00000000028416,-63466.25654958445,12497.933003484683,-50968.32354609977,304.0363744933886,49.790669435543045,0.987415871508456,663
106500,213.00000000028894,-63388.627490148414,12225.342144708466,-51163.285345439945,297.40507502976914,49.790669435543045,0.987415871508456,663
107000,214.0000000002937,-63200.485247322475,12318.469230738887,-50882.016016583584,299.67057137991986,49.790669435543045,0.987415871508456,662
107500,215.00000000029848,-63440.350182480935,12522.830461757236,-50917.5197207237,304.64205328404756,49.790669435543045,0.987415871508456,662
108000,216.00000000030326,-63487.73124022805,12309.261108809204,-51178.47013141885,299.44656601786414,49.790669435543045,0.987415871508456,662
108500,217.00000000030803,-63066.937905823055,12239.60999308056,-50827.3279127425,297.75216801623844,49.790669435543045,0.987415871508456,663
109000,218.0000000003128,-63088.03656122548,12380.436940347861,-50707.59962087762,301.178055678317,49.790669435543045,0.987415871508456,663
109500,219.00000000031758,-63054.97530007997,12467.629983786845,-50587.345316293126,303.2991949739782,49.790669435543045,0.987415871508456,663
110000,220.00000000032236,-62925.384470678575,12306.96497330142,-50618.41949737715,299.3907080840012,49.790669435543045,0.987415871508456,663
110500,221.00000000032713,-62916.17776843463,12246.371568352562,-50669.806200082065,297.9166564025172,49.790669435543045,0.987415871508456,662
111000,222.0000000003319,-62942.22217008524,12241.014743021504,-50701.20742706374,297.7863412734479,49.790669435543045,0.987415871508456,662
111500,223.00000000033668,-63208.21781866538,12632.66338418359,-50575.55443448179,307.31395139113556,49.790669435543045,0.987415871508456,662
112000,224.00000000034146,-63209.40383374569,12322.621852964683,-50886.781980781,299.7715919411455,49.790669435543045,0.987415871508456,662
112500,225.00000000034623,-63194.86286281544,12398.428675669613,-50796.43418714583,301.61573941182274,49.790669435543045,0.987415871508456,662
113000,226.000000000351,-63145.180504191725,12589.611791780984,-50555.56871241074,306.2666382020981,49.790669435543045,0.987415871508456,662
113500,227.00000000035578,-63137.817018574104,12269.001436096583,-50868.81558247752,298.46717167110114,49.790669435543045,0.987415871508456,662
114000,228.00000000036056,-63251.483813617844,12546.135839866865,-50705.34797375098,305.20900164780295,49.790669435543045,0.987415871508456,662
114500,229.00000000036533,-63429.562995242944,12365.193873514354,-51064.36912172859,300.8072386180137,49.790669435543045,0.987415871508456,662
115000,230.0000000003701,-63138.72150175879,12228.285663999315,-50910.435837759476,297.47668182532414,49.790669435543045,0.987415871508456,662
115500,231.00000000037488,-63378.06360420084,12242.757162561145,-51135.306441639696,297.82872899624425,49.790669435543045,0.987415871508456,662
116000,232.00000000037966,-63610.67200738448,12406.67097000385,-51204.00103738063,301.81624915100844,49.790669435543045,0.987415871508456,662
116500,233.00000000038443,-63461.29469634523,12273.02489121008,-51188.26980513515,298.5650499926847,49.790669435543045,0.987415871508456,662
117000,234.0000000003892,-63429.16869721899,12200.56316569405,-51228.60553152494,296.8022784760438,49.790669435543045,0.987415871508456,662
117500,235.00000000039398,-62966.93050441315,12699.382986375691,-50267.547518037456,308.93703466038266,49.790669435543045,0.987415871508456,662
118000,236.00000000039876,-63286.77750136063,12466.690846566597,-50820.08665479403,303.27634864606813,49.790669435543045,0.987415871508456,662
118500,237.00000000040353,-62797.87811334495,12666.14810926688,-50131.73000407807,308.12853204318355,49.790669435543045,0.987415871508456,661
